OrderID,CustomerName,Phone,State,Product,Price,Quantity,OrderDate,PaymentStatus,Email
940,adebayo femi,,ENUGU,infinix phone,,2.0,,pending,faith@gmail.com
941,amina ibrahim,08096575905,JOS,hp laptop,,3.0,,pending,unkwoknemail@gmail.com
942,ifeoma igwe,08077177084,KADUNA,iphone x,,1.0,,paid,unkwoknemail@gmail.com
943,GRACE DANIEL,,PORT HARCOURT,samsung phone,,1.0,,paid, no email
944,FAITH JOHN,,KADUNA,iphone x,,1.0,,paid,emeka@mail.com
945,ABDUL BELLO,,PORT HARCOURT,infinix phone,,1.0,,paid,kingsley@mail.com
946,ferdinand nwoke,,ENUGU,samsung phone,,1.0,,pending,gbenga@
947,amaka obinna,08060351679,ABUJA,iphone x,,2.0,2024-10-23,pending,unkwoknemail@gmail.com
948,sarah ben,08034897317,LAGOS,hp laptop,,1.0,2024-10-04,pending,chinedu@email.com
949,daniel okoro,08089158050,LAGOS,hp laptop,,1.0,,paid,faith@gmail.com
950,EMEKA UZO,08045048973,KADUNA,iphone x,,1.0,,pending,danokoro@mail
951,ifeoma igwe,08031690361,KADUNA,infinix phone,,1.0,,paid,musa@mail.com
952,VICTOR ADE,08061567073,KADUNA,iphone x,,1.0,,pending,emeka@mail.com
953,amaka obinna,,ABUJA,samsung phone,,2.0,,failed,emeka@mail.com
954,oluchi oke,08026565350,LAGOS,hp laptop,,3.0,,paid,amaka@
955,Blessing Okorie,,ENUGU,iphone x,,1.0,,pending,faith@gmail.com
956,ABDUL BELLO,,KADUNA,iphone x,,1.0,,pending,chinedu@email.com
957,Blessing Okorie,08038274346,KADUNA,infinix phone,,1.0,,pending,oluchioke@mail
958,Michael Peters,08005588624,ABUJA,hp laptop,,2.0,,paid,chinedu@email.com
959,gbenga isaac,,ABUJA,iphone x,,2.0,2024-10-03,paid,chinedu@email.com
960,amaka obinna,,ENUGU,airpods,,1.0,,failed,oluchioke@mail
961,daniel okoro,08031732457,LAGOS,infinix phone,,1.0,,failed,chinedu@email.com
962,ifeoma igwe,08022702819,LAGOS,samsung phone,,3.0,,paid,unkwoknemail@gmail.com
963,joy okafor,,KADUNA,infinix phone,,1.0,,failed,esther@mail.com
964,daniel okoro,,LAGOS,hp laptop,,2.0,,paid,unkwoknemail@gmail.com
965,KINGSLEY ONU,,LAGOS,hp laptop,,1.0,2024-10-31,pending,blessing@mail.com
966,ferdinand nwoke,08035284312,LAGOS,hp laptop,,3.0,2024-10-01,pending,blessing@mail.com
967,ifeoma igwe,,KADUNA,iphone x,,2.0,2024-11-16,paid,blessing@mail.com
968,CHINEDU OKAFOR,08032430147,ENUGU,airpods,,3.0,,paid, no email
969,CHIKA ONUOHA,08077094861,LAGOS,infinix phone,,1.0,,paid,oluchioke@mail
970,CHINEDU OKAFOR,08062943028,ENUGU,iphone x,,2.0,,pending,esther@mail.com
971,Blessing Okorie,08014797038,LAGOS,samsung phone,,3.0,2024-10-09,failed,blessing@mail.com
972,Michael Peters,08072129947,ENUGU,infinix phone,,1.0,,pending,chinedu@email.com
973,gbenga isaac,,LAGOS,hp laptop,,1.0,2024-10-18,pending,abdul@mail
974,daniel okoro,,PORT HARCOURT,airpods,,1.0,2024-11-01,paid,unkwoknemail@gmail.com
975,musa danjuma,,KADUNA,infinix phone,,1.0,,paid, no email
976,ferdinand nwoke,08056602031,ABUJA,iphone x,,3.0,,pending,amina@email.com
977,janet olawale,,ABUJA,hp laptop,,1.0,,failed,kingsley@mail.com
978,FAITH JOHN,,PORT HARCOURT,samsung phone,,1.0,2024-10-12,failed,amaka@
979,VICTOR ADE,,LAGOS,iphone x,,1.0,,pending,sarah@mail
980,EMEKA UZO,,KADUNA,samsung phone,,1.0,,paid,unkwoknemail@gmail.com
981,TUNDE BAKARE,08066994881,LAGOS,iphone x,,1.0,,paid, no email
982,CHINEDU OKAFOR,08080138000,LAGOS,samsung phone,,1.0,,pending,unkwoknemail@gmail.com
983,adebayo femi,08001526036,LAGOS,hp laptop,,3.0,,paid,chika@mail.com
984,CHINEDU OKAFOR,,PORT HARCOURT,hp laptop,,1.0,2024-10-26,failed,unkwoknemail@gmail.com
985,ferdinand nwoke,08003532578,ENUGU,airpods,,1.0,2024-10-05,paid,oluchioke@mail
986,EMEKA UZO,,JOS,iphone x,,1.0,,pending,amaka@
987,Blessing Okorie,,ENUGU,samsung phone,,1.0,,failed,oluchioke@mail
988,adebayo femi,08006364112,PORT HARCOURT,airpods,,2.0,2024-11-23,pending,faith@gmail.com
989,ifeoma igwe,08061353549,ENUGU,hp laptop,,2.0,,pending,chinedu@email.com
990,ABDUL BELLO,08042034073,ENUGU,samsung phone,,2.0,,paid,janet@mail.com
991,GRACE DANIEL,08066528856,PORT HARCOURT,hp laptop,,2.0,,failed,unkwoknemail@gmail.com
992,daniel okoro,,JOS,airpods,,1.0,,failed,kingsley@mail.com
993,Chinedu Okafor,08056737113,PORT HARCOURT,hp laptop,,2.0,2024-11-27,pending,abdul@mail
994,gbenga isaac,08004649510,ABUJA,iphone x,,1.0,,pending,danokoro@mail
995,adebayo femi,08036555001,KADUNA,hp laptop,,1.0,,failed,abdul@mail
996,ESTHER JOHN,08091653511,ABUJA,infinix phone,,1.0,2024-11-20,failed,janet@mail.com
997,daniel okoro,08052060291,LAGOS,hp laptop,,1.0,,failed,gbenga@
998,KINGSLEY ONU,,KADUNA,samsung phone,,1.0,2024-11-08,failed,chinedu@email.com
999,amina ibrahim,08092074939,LAGOS,samsung phone,,1.0,2024-11-16,pending,blessing@mail.com
1000,FAITH JOHN,08020548105,ENUGU,samsung phone,,1.0,,paid,unkwoknemail@gmail.com
